payment_id,order_id,payment_method,payment_amount
PAY_02448,ORD_02448,Credit Card,160.04
PAY_02449,ORD_02449,UPI,218.06
PAY_02450,ORD_02450,Credit Card,120.32
PAY_02451,ORD_02451,UPI,179.83
PAY_02452,ORD_02452,UPI,190.35
PAY_02453,ORD_02453,UPI,108.04
PAY_02454,ORD_02454,UPI,151.3
PAY_02455,ORD_02455,UPI,256.64
PAY_02456,ORD_02456,Cash,201.47
PAY_02457,ORD_02457,Credit Card,171.41
PAY_02458,ORD_02458,UPI,118.84
PAY_02459,ORD_02459,UPI,458.84
PAY_02460,ORD_02460,UPI,141.8
PAY_02461,ORD_02461,Credit Card,235.67
PAY_02462,ORD_02462,Debit Card,154.57
PAY_02463,ORD_02463,UPI,192.63
PAY_02464,ORD_02464,UPI,267.16
PAY_02465,ORD_02465,UPI,130.21
PAY_02466,ORD_02466,UPI,201.65
PAY_02467,ORD_02467,UPI,382.44
PAY_02468,ORD_02468,Credit Card,549.7
PAY_02469,ORD_02469,Cash,202.12
PAY_02470,ORD_02470,Debit Card,221.52
PAY_02471,ORD_02471,Debit Card,658.3
PAY_02472,ORD_02472,UPI,384.69
PAY_02473,ORD_02473,Credit Card,139.76
PAY_02474,ORD_02474,Debit Card,152.51
PAY_02475,ORD_02475,UPI,335.37
PAY_02476,ORD_02476,Debit Card,130.64
PAY_02477,ORD_02477,UPI,350.05
PAY_02478,ORD_02478,Cash,251.31
PAY_02479,ORD_02479,UPI,277.28
PAY_02480,ORD_02480,UPI,199.46
PAY_02481,ORD_02481,UPI,148.45
PAY_02482,ORD_02482,UPI,448.79
PAY_02483,ORD_02483,Debit Card,182.78
PAY_02484,ORD_02484,UPI,169.36
PAY_02485,ORD_02485,Debit Card,209.1
PAY_02486,ORD_02486,Cash,233.51
PAY_02487,ORD_02487,Cash,126.06
PAY_02488,ORD_02488,Debit Card,164.24
PAY_02489,ORD_02489,Cash,151.09
PAY_02490,ORD_02490,UPI,302.53
PAY_02491,ORD_02491,Cash,128.78
PAY_02492,ORD_02492,UPI,122.65
PAY_02493,ORD_02493,UPI,123.8
PAY_02494,ORD_02494,UPI,117.69
PAY_02495,ORD_02495,Debit Card,427.63
PAY_02496,ORD_02496,UPI,227.22
PAY_02497,ORD_02497,UPI,259.61
PAY_02498,ORD_02498,Credit Card,272.88
PAY_02499,ORD_02499,UPI,207.83
PAY_02500,ORD_02500,UPI,207.08
PAY_02501,ORD_02501,Credit Card,379.43
PAY_02502,ORD_02502,UPI,223.52
PAY_02503,ORD_02503,Credit Card,444.72
PAY_02504,ORD_02504,Credit Card,291.35
PAY_02505,ORD_02505,Cash,152.18
PAY_02506,ORD_02506,Debit Card,158.76
PAY_02507,ORD_02507,UPI,148.31
PAY_02508,ORD_02508,UPI,390.0
PAY_02509,ORD_02509,Cash,167.03
PAY_02510,ORD_02510,Credit Card,143.76
PAY_02511,ORD_02511,Debit Card,239.14
PAY_02512,ORD_02512,Credit Card,187.02
PAY_02513,ORD_02513,Debit Card,241.96
PAY_02514,ORD_02514,UPI,590.17
PAY_02515,ORD_02515,Debit Card,337.84
PAY_02516,ORD_02516,Debit Card,216.0
PAY_02517,ORD_02517,UPI,125.55
PAY_02518,ORD_02518,UPI,166.49
PAY_02519,ORD_02519,Credit Card,316.7
PAY_02520,ORD_02520,Debit Card,119.21
PAY_02521,ORD_02521,Cash,608.37
PAY_02522,ORD_02522,Credit Card,204.39
PAY_02523,ORD_02523,Credit Card,207.07
PAY_02524,ORD_02524,Debit Card,143.76
PAY_02525,ORD_02525,UPI,252.45
PAY_02526,ORD_02526,Debit Card,122.17
PAY_02527,ORD_02527,UPI,641.03
PAY_02528,ORD_02528,Credit Card,396.84
PAY_02529,ORD_02529,Cash,342.78
PAY_02530,ORD_02530,Credit Card,121.74
PAY_02531,ORD_02531,UPI,237.24
PAY_02532,ORD_02532,Debit Card,375.23
PAY_02533,ORD_02533,Credit Card,270.26
PAY_02534,ORD_02534,UPI,133.13
PAY_02535,ORD_02535,UPI,149.78
PAY_02536,ORD_02536,UPI,157.53
PAY_02537,ORD_02537,UPI,152.92
PAY_02538,ORD_02538,Credit Card,452.82
PAY_02539,ORD_02539,Credit Card,120.35
PAY_02540,ORD_02540,Debit Card,289.1
PAY_02541,ORD_02541,Credit Card,119.79
PAY_02542,ORD_02542,UPI,123.01
PAY_02543,ORD_02543,UPI,120.26
PAY_02544,ORD_02544,UPI,162.2
PAY_02545,ORD_02545,Cash,451.58
PAY_02546,ORD_02546,UPI,234.3
PAY_02547,ORD_02547,UPI,124.62
PAY_02548,ORD_02548,Debit Card,334.58
PAY_02549,ORD_02549,Cash,421.79
PAY_02550,ORD_02550,UPI,215.95
PAY_02551,ORD_02551,UPI,575.41
PAY_02552,ORD_02552,UPI,312.27
PAY_02553,ORD_02553,UPI,299.98
PAY_02554,ORD_02554,UPI,153.38
PAY_02555,ORD_02555,Credit Card,310.26
PAY_02556,ORD_02556,Debit Card,228.09
PAY_02557,ORD_02557,UPI,290.69
PAY_02558,ORD_02558,Credit Card,145.89
PAY_02559,ORD_02559,UPI,198.84
PAY_02560,ORD_02560,Debit Card,132.55
PAY_02561,ORD_02561,Debit Card,118.65
PAY_02562,ORD_02562,Credit Card,348.94
PAY_02563,ORD_02563,UPI,114.99
PAY_02564,ORD_02564,Cash,220.47
PAY_02565,ORD_02565,Debit Card,250.29
PAY_02566,ORD_02566,UPI,228.91
PAY_02567,ORD_02567,UPI,170.33
PAY_02568,ORD_02568,UPI,232.0
PAY_02569,ORD_02569,UPI,256.43
PAY_02570,ORD_02570,UPI,310.55
PAY_02571,ORD_02571,Credit Card,505.82
PAY_02572,ORD_02572,UPI,237.12
PAY_02573,ORD_02573,UPI,219.15
PAY_02574,ORD_02574,UPI,134.76
PAY_02575,ORD_02575,UPI,239.22
PAY_02576,ORD_02576,Debit Card,286.34
PAY_02577,ORD_02577,Credit Card,195.7
PAY_02578,ORD_02578,UPI,255.2
PAY_02579,ORD_02579,UPI,175.01
PAY_02580,ORD_02580,Debit Card,289.0
PAY_02581,ORD_02581,Cash,323.09
PAY_02582,ORD_02582,Credit Card,345.17
PAY_02583,ORD_02583,UPI,216.87
PAY_02584,ORD_02584,Credit Card,118.41
PAY_02585,ORD_02585,UPI,150.17
PAY_02586,ORD_02586,UPI,282.04
PAY_02587,ORD_02587,UPI,760.38
PAY_02588,ORD_02588,UPI,189.36
PAY_02589,ORD_02589,Cash,266.25
PAY_02590,ORD_02590,Debit Card,152.5
PAY_02591,ORD_02591,UPI,131.24
PAY_02592,ORD_02592,Cash,137.65
PAY_02593,ORD_02593,UPI,123.78
PAY_02594,ORD_02594,Credit Card,439.91
PAY_02595,ORD_02595,Credit Card,127.44
PAY_02596,ORD_02596,Credit Card,181.3
PAY_02597,ORD_02597,UPI,115.87
PAY_02598,ORD_02598,Cash,118.11
PAY_02599,ORD_02599,UPI,419.45
PAY_02600,ORD_02600,Credit Card,226.63
PAY_02601,ORD_02601,Debit Card,128.77
PAY_02602,ORD_02602,Debit Card,147.8
PAY_02603,ORD_02603,UPI,132.86
PAY_02604,ORD_02604,Debit Card,194.01
PAY_02605,ORD_02605,UPI,230.11
PAY_02606,ORD_02606,Debit Card,542.71
PAY_02607,ORD_02607,Debit Card,119.35
PAY_02608,ORD_02608,UPI,209.67
PAY_02609,ORD_02609,UPI,171.2
PAY_02610,ORD_02610,UPI,320.03
PAY_02611,ORD_02611,UPI,229.01
PAY_02612,ORD_02612,Credit Card,260.15
PAY_02613,ORD_02613,Cash,246.53
PAY_02614,ORD_02614,Credit Card,128.32
PAY_02615,ORD_02615,Credit Card,409.9
PAY_02616,ORD_02616,Cash,310.81
PAY_02617,ORD_02617,Credit Card,350.52
PAY_02618,ORD_02618,UPI,411.0
PAY_02619,ORD_02619,Debit Card,262.28
PAY_02620,ORD_02620,Credit Card,444.52
PAY_02621,ORD_02621,Cash,229.11
PAY_02622,ORD_02622,Debit Card,180.69
PAY_02623,ORD_02623,Cash,197.81
PAY_02624,ORD_02624,UPI,218.89
PAY_02625,ORD_02625,UPI,160.25
PAY_02626,ORD_02626,Credit Card,474.85
PAY_02627,ORD_02627,UPI,231.29
PAY_02628,ORD_02628,Credit Card,214.63
PAY_02629,ORD_02629,Debit Card,266.78
PAY_02630,ORD_02630,Credit Card,1058.78
PAY_02631,ORD_02631,UPI,124.68
PAY_02632,ORD_02632,Credit Card,134.28
PAY_02633,ORD_02633,Debit Card,117.83
PAY_02634,ORD_02634,Credit Card,184.45
PAY_02635,ORD_02635,Debit Card,234.76
PAY_02636,ORD_02636,Cash,156.54
PAY_02637,ORD_02637,UPI,157.11
PAY_02638,ORD_02638,Cash,220.97
PAY_02639,ORD_02639,UPI,157.44
PAY_02640,ORD_02640,Credit Card,257.89
PAY_02641,ORD_02641,Cash,379.73
PAY_02642,ORD_02642,Credit Card,286.21
PAY_02643,ORD_02643,UPI,321.84
PAY_02644,ORD_02644,UPI,372.48
PAY_02645,ORD_02645,Debit Card,226.9
PAY_02646,ORD_02646,UPI,192.48
PAY_02647,ORD_02647,Debit Card,137.43
PAY_02648,ORD_02648,Debit Card,175.03
PAY_02649,ORD_02649,Cash,160.99
PAY_02650,ORD_02650,UPI,284.81
PAY_02651,ORD_02651,UPI,260.41
PAY_02652,ORD_02652,UPI,304.88
PAY_02653,ORD_02653,Credit Card,113.98
PAY_02654,ORD_02654,UPI,458.82
PAY_02655,ORD_02655,UPI,167.85
PAY_02656,ORD_02656,Cash,108.85
PAY_02657,ORD_02657,Credit Card,170.15
PAY_02658,ORD_02658,UPI,747.88
PAY_02659,ORD_02659,Credit Card,167.6
PAY_02660,ORD_02660,Credit Card,175.07
PAY_02661,ORD_02661,Credit Card,185.04
PAY_02662,ORD_02662,Credit Card,195.61
PAY_02663,ORD_02663,Credit Card,139.86
PAY_02664,ORD_02664,UPI,236.93
PAY_02665,ORD_02665,UPI,354.79
PAY_02666,ORD_02666,Debit Card,247.22
PAY_02667,ORD_02667,Credit Card,105.46
PAY_02668,ORD_02668,Cash,171.1
PAY_02669,ORD_02669,UPI,146.93
PAY_02670,ORD_02670,UPI,212.92
PAY_02671,ORD_02671,UPI,422.89
PAY_02672,ORD_02672,UPI,176.24
PAY_02673,ORD_02673,UPI,197.81
PAY_02674,ORD_02674,UPI,538.07
PAY_02675,ORD_02675,Credit Card,337.58
PAY_02676,ORD_02676,UPI,277.68
PAY_02677,ORD_02677,UPI,592.25
PAY_02678,ORD_02678,Credit Card,269.27
PAY_02679,ORD_02679,Cash,113.7
PAY_02680,ORD_02680,UPI,331.13
PAY_02681,ORD_02681,UPI,116.96
PAY_02682,ORD_02682,Credit Card,270.1
PAY_02683,ORD_02683,UPI,109.01
PAY_02684,ORD_02684,UPI,166.86
PAY_02685,ORD_02685,Cash,163.7
PAY_02686,ORD_02686,Debit Card,137.47
PAY_02687,ORD_02687,Debit Card,164.82
PAY_02688,ORD_02688,UPI,347.64
PAY_02689,ORD_02689,UPI,144.98
PAY_02690,ORD_02690,Credit Card,261.48
PAY_02691,ORD_02691,Debit Card,126.92
PAY_02692,ORD_02692,Credit Card,184.05
PAY_02693,ORD_02693,UPI,257.91
PAY_02694,ORD_02694,UPI,122.92
PAY_02695,ORD_02695,UPI,116.74
PAY_02696,ORD_02696,Cash,259.86
PAY_02697,ORD_02697,Credit Card,386.25
PAY_02698,ORD_02698,UPI,197.14
PAY_02699,ORD_02699,Cash,145.28
PAY_02700,ORD_02700,Cash,228.73
PAY_02701,ORD_02701,Credit Card,211.17
PAY_02702,ORD_02702,Credit Card,246.68
PAY_02703,ORD_02703,UPI,117.57
PAY_02704,ORD_02704,UPI,122.25
PAY_02705,ORD_02705,Credit Card,129.06
PAY_02706,ORD_02706,Debit Card,236.7
PAY_02707,ORD_02707,Credit Card,232.47
PAY_02708,ORD_02708,UPI,300.18
PAY_02709,ORD_02709,Credit Card,248.38
PAY_02710,ORD_02710,Debit Card,119.43
PAY_02711,ORD_02711,Debit Card,466.12
PAY_02712,ORD_02712,UPI,420.33
PAY_02713,ORD_02713,Cash,122.26
PAY_02714,ORD_02714,UPI,233.84
PAY_02715,ORD_02715,UPI,144.82
PAY_02716,ORD_02716,Cash,232.48
PAY_02717,ORD_02717,Credit Card,378.64
PAY_02718,ORD_02718,Debit Card,657.99
PAY_02719,ORD_02719,UPI,295.57
PAY_02720,ORD_02720,Credit Card,236.34
PAY_02721,ORD_02721,Cash,178.95
PAY_02722,ORD_02722,UPI,212.02
PAY_02723,ORD_02723,UPI,436.8
PAY_02724,ORD_02724,UPI,201.43
PAY_02725,ORD_02725,UPI,125.23
PAY_02726,ORD_02726,Credit Card,133.83
PAY_02727,ORD_02727,UPI,249.66
PAY_02728,ORD_02728,Credit Card,246.47
PAY_02729,ORD_02729,UPI,137.35
PAY_02730,ORD_02730,Credit Card,340.6
PAY_02731,ORD_02731,UPI,168.7
PAY_02732,ORD_02732,Credit Card,184.34
PAY_02733,ORD_02733,Debit Card,218.06
PAY_02734,ORD_02734,Credit Card,168.39
PAY_02735,ORD_02735,Debit Card,244.34
PAY_02736,ORD_02736,Cash,393.73
PAY_02737,ORD_02737,Debit Card,111.34
PAY_02738,ORD_02738,Cash,243.04
PAY_02739,ORD_02739,UPI,218.63
PAY_02740,ORD_02740,Credit Card,230.66
PAY_02741,ORD_02741,UPI,328.26
PAY_02742,ORD_02742,Debit Card,203.76
PAY_02743,ORD_02743,Debit Card,246.9
PAY_02744,ORD_02744,UPI,303.12
PAY_02745,ORD_02745,Credit Card,161.86
PAY_02746,ORD_02746,Debit Card,261.82
PAY_02747,ORD_02747,Credit Card,186.16
PAY_02748,ORD_02748,UPI,196.79
PAY_02749,ORD_02749,UPI,159.32
PAY_02750,ORD_02750,Debit Card,263.5
PAY_02751,ORD_02751,UPI,220.57
PAY_02752,ORD_02752,Credit Card,266.28
PAY_02753,ORD_02753,Cash,201.6
PAY_02754,ORD_02754,UPI,118.89
PAY_02755,ORD_02755,Debit Card,207.35
PAY_02756,ORD_02756,Debit Card,225.01
PAY_02757,ORD_02757,UPI,233.81
PAY_02758,ORD_02758,Cash,153.72
PAY_02759,ORD_02759,UPI,111.43
PAY_02760,ORD_02760,UPI,284.88
PAY_02761,ORD_02761,Debit Card,196.04
PAY_02762,ORD_02762,Credit Card,215.99
PAY_02763,ORD_02763,UPI,176.87
PAY_02764,ORD_02764,UPI,201.31
PAY_02765,ORD_02765,UPI,162.04
PAY_02766,ORD_02766,Cash,130.25
PAY_02767,ORD_02767,UPI,259.19
PAY_02768,ORD_02768,Debit Card,157.31
PAY_02769,ORD_02769,UPI,244.5
PAY_02770,ORD_02770,Credit Card,256.77
PAY_02771,ORD_02771,Credit Card,155.65
PAY_02772,ORD_02772,UPI,119.09
PAY_02773,ORD_02773,UPI,734.45
PAY_02774,ORD_02774,UPI,166.87
PAY_02775,ORD_02775,Credit Card,277.12
PAY_02776,ORD_02776,Cash,601.34
PAY_02777,ORD_02777,Cash,291.64
PAY_02778,ORD_02778,UPI,173.36
PAY_02779,ORD_02779,Debit Card,204.23
PAY_02780,ORD_02780,UPI,144.59
PAY_02781,ORD_02781,Cash,321.96
PAY_02782,ORD_02782,Debit Card,281.04
PAY_02783,ORD_02783,Cash,166.35
PAY_02784,ORD_02784,UPI,113.59
PAY_02785,ORD_02785,Debit Card,122.18
PAY_02786,ORD_02786,Debit Card,365.32
PAY_02787,ORD_02787,UPI,215.62
PAY_02788,ORD_02788,Cash,212.3
PAY_02789,ORD_02789,UPI,134.78
PAY_02790,ORD_02790,Cash,119.32
PAY_02791,ORD_02791,Debit Card,349.42
PAY_02792,ORD_02792,Credit Card,216.6
PAY_02793,ORD_02793,UPI,351.45
PAY_02794,ORD_02794,UPI,159.41
PAY_02795,ORD_02795,Debit Card,188.8
PAY_02796,ORD_02796,Debit Card,318.07
PAY_02797,ORD_02797,Cash,314.54
PAY_02798,ORD_02798,UPI,315.59
PAY_02799,ORD_02799,Debit Card,163.93
PAY_02800,ORD_02800,Debit Card,277.15
PAY_02801,ORD_02801,Cash,376.89
PAY_02802,ORD_02802,UPI,191.59
PAY_02803,ORD_02803,UPI,166.73
PAY_02804,ORD_02804,UPI,409.27
PAY_02805,ORD_02805,Credit Card,155.61
PAY_02806,ORD_02806,Debit Card,291.37
PAY_02807,ORD_02807,UPI,187.65
PAY_02808,ORD_02808,UPI,124.73
PAY_02809,ORD_02809,Credit Card,368.11
PAY_02810,ORD_02810,UPI,110.29
PAY_02811,ORD_02811,UPI,120.74
PAY_02812,ORD_02812,UPI,270.56
PAY_02813,ORD_02813,Credit Card,252.84
PAY_02814,ORD_02814,UPI,139.67
PAY_02815,ORD_02815,Credit Card,233.55
PAY_02816,ORD_02816,UPI,105.18
PAY_02817,ORD_02817,UPI,298.3
PAY_02818,ORD_02818,Debit Card,221.82
PAY_02819,ORD_02819,Debit Card,205.35
PAY_02820,ORD_02820,UPI,211.74
PAY_02821,ORD_02821,UPI,253.81
PAY_02822,ORD_02822,UPI,215.1
PAY_02823,ORD_02823,UPI,124.45
PAY_02824,ORD_02824,Credit Card,698.89
PAY_02825,ORD_02825,Debit Card,405.58
PAY_02826,ORD_02826,UPI,114.81
PAY_02827,ORD_02827,UPI,173.56
PAY_02828,ORD_02828,UPI,182.89
PAY_02829,ORD_02829,Debit Card,379.33
PAY_02830,ORD_02830,UPI,114.21
PAY_02831,ORD_02831,UPI,175.29
PAY_02832,ORD_02832,UPI,114.68
PAY_02833,ORD_02833,Credit Card,177.3
PAY_02834,ORD_02834,Debit Card,151.65
PAY_02835,ORD_02835,UPI,227.97
PAY_02836,ORD_02836,UPI,143.75
PAY_02837,ORD_02837,UPI,139.3
PAY_02838,ORD_02838,UPI,268.0
PAY_02839,ORD_02839,Cash,245.36
PAY_02840,ORD_02840,Credit Card,269.4
PAY_02841,ORD_02841,UPI,193.81
PAY_02842,ORD_02842,UPI,155.57
PAY_02843,ORD_02843,Debit Card,198.57
PAY_02844,ORD_02844,Credit Card,281.0
PAY_02845,ORD_02845,Credit Card,117.74
PAY_02846,ORD_02846,Debit Card,260.03
PAY_02847,ORD_02847,Debit Card,248.42
PAY_02848,ORD_02848,UPI,218.73
PAY_02849,ORD_02849,UPI,192.49
PAY_02850,ORD_02850,Cash,111.58
PAY_02851,ORD_02851,UPI,171.62
PAY_02852,ORD_02852,UPI,569.53
PAY_02853,ORD_02853,Cash,215.8
PAY_02854,ORD_02854,UPI,177.52
PAY_02855,ORD_02855,Credit Card,207.03
PAY_02856,ORD_02856,Debit Card,236.76
PAY_02857,ORD_02857,UPI,286.88
PAY_02858,ORD_02858,UPI,190.27
PAY_02859,ORD_02859,UPI,264.36
PAY_02860,ORD_02860,UPI,498.99
PAY_02861,ORD_02861,UPI,380.78
PAY_02862,ORD_02862,Debit Card,765.83
PAY_02863,ORD_02863,Debit Card,148.42
PAY_02864,ORD_02864,UPI,492.81
PAY_02865,ORD_02865,UPI,135.73
PAY_02866,ORD_02866,Cash,255.51
PAY_02867,ORD_02867,UPI,321.9
PAY_02868,ORD_02868,Debit Card,165.01
PAY_02869,ORD_02869,Debit Card,197.39
PAY_02870,ORD_02870,UPI,331.44
PAY_02871,ORD_02871,UPI,144.71
PAY_02872,ORD_02872,Credit Card,481.08
PAY_02873,ORD_02873,Debit Card,122.02
PAY_02874,ORD_02874,Credit Card,562.1
PAY_02875,ORD_02875,Debit Card,354.14
PAY_02876,ORD_02876,Debit Card,193.57
PAY_02877,ORD_02877,UPI,167.2
PAY_02878,ORD_02878,Credit Card,168.94
PAY_02879,ORD_02879,UPI,184.95
PAY_02880,ORD_02880,Cash,200.88
PAY_02881,ORD_02881,Credit Card,394.31
PAY_02882,ORD_02882,UPI,619.57
PAY_02883,ORD_02883,UPI,225.39
PAY_02884,ORD_02884,UPI,121.95
PAY_02885,ORD_02885,UPI,152.55
PAY_02886,ORD_02886,UPI,170.49
PAY_02887,ORD_02887,Credit Card,116.09
PAY_02888,ORD_02888,UPI,125.65
PAY_02889,ORD_02889,Debit Card,649.13
PAY_02890,ORD_02890,UPI,230.45
PAY_02891,ORD_02891,Debit Card,134.68
PAY_02892,ORD_02892,Debit Card,319.43
PAY_02893,ORD_02893,UPI,126.1
PAY_02894,ORD_02894,UPI,126.21
PAY_02895,ORD_02895,UPI,149.11
PAY_02896,ORD_02896,Debit Card,522.73
PAY_02897,ORD_02897,Cash,184.21
PAY_02898,ORD_02898,UPI,127.05
PAY_02899,ORD_02899,Credit Card,405.69
PAY_02900,ORD_02900,Credit Card,170.96
PAY_02901,ORD_02901,UPI,113.43
PAY_02902,ORD_02902,UPI,168.19
PAY_02903,ORD_02903,UPI,254.04
PAY_02904,ORD_02904,UPI,268.99
PAY_02905,ORD_02905,UPI,562.14
PAY_02906,ORD_02906,UPI,131.17
PAY_02907,ORD_02907,Credit Card,209.5
PAY_02908,ORD_02908,Debit Card,136.84
PAY_02909,ORD_02909,UPI,118.2
PAY_02910,ORD_02910,UPI,325.0
PAY_02911,ORD_02911,UPI,269.27
PAY_02912,ORD_02912,Debit Card,245.88
PAY_02913,ORD_02913,Debit Card,269.73
PAY_02914,ORD_02914,UPI,141.4
PAY_02915,ORD_02915,UPI,122.93
PAY_02916,ORD_02916,Debit Card,200.31
PAY_02917,ORD_02917,Credit Card,399.41
PAY_02918,ORD_02918,Credit Card,494.5
PAY_02919,ORD_02919,Credit Card,327.73
PAY_02920,ORD_02920,Debit Card,205.49
PAY_02921,ORD_02921,UPI,229.88
PAY_02922,ORD_02922,UPI,195.69
PAY_02923,ORD_02923,UPI,121.63
PAY_02924,ORD_02924,Credit Card,203.51
PAY_02925,ORD_02925,Cash,117.79
PAY_02926,ORD_02926,UPI,197.76
PAY_02927,ORD_02927,Cash,498.14
PAY_02928,ORD_02928,Debit Card,338.25
PAY_02929,ORD_02929,UPI,124.57
PAY_02930,ORD_02930,Credit Card,201.77
PAY_02931,ORD_02931,UPI,129.52
PAY_02932,ORD_02932,UPI,215.98
PAY_02933,ORD_02933,UPI,353.38
PAY_02934,ORD_02934,UPI,292.58
PAY_02935,ORD_02935,Debit Card,827.15
PAY_02936,ORD_02936,Debit Card,389.39
PAY_02937,ORD_02937,UPI,237.91
PAY_02938,ORD_02938,Credit Card,306.21
PAY_02939,ORD_02939,Credit Card,199.61
PAY_02940,ORD_02940,Debit Card,128.1
PAY_02941,ORD_02941,UPI,413.6
PAY_02942,ORD_02942,UPI,329.68
PAY_02943,ORD_02943,UPI,171.65
PAY_02944,ORD_02944,Credit Card,232.43
PAY_02945,ORD_02945,Debit Card,377.58
PAY_02946,ORD_02946,UPI,306.63
PAY_02947,ORD_02947,Credit Card,111.68
PAY_02948,ORD_02948,UPI,231.99
PAY_02949,ORD_02949,Debit Card,179.16
PAY_02950,ORD_02950,Credit Card,349.23
PAY_02951,ORD_02951,Credit Card,359.03
PAY_02952,ORD_02952,Debit Card,430.42
PAY_02953,ORD_02953,UPI,125.12
PAY_02954,ORD_02954,UPI,139.6
PAY_02955,ORD_02955,Debit Card,386.19
PAY_02956,ORD_02956,Debit Card,151.37
PAY_02957,ORD_02957,UPI,115.55
PAY_02958,ORD_02958,Cash,278.97
PAY_02959,ORD_02959,UPI,151.79
PAY_02960,ORD_02960,UPI,553.07
PAY_02961,ORD_02961,UPI,237.59
PAY_02962,ORD_02962,Cash,228.53
PAY_02963,ORD_02963,UPI,179.89
PAY_02964,ORD_02964,Cash,506.46
PAY_02965,ORD_02965,Credit Card,244.53
PAY_02966,ORD_02966,UPI,168.97
PAY_02967,ORD_02967,Credit Card,143.78
PAY_02968,ORD_02968,Debit Card,217.53
PAY_02969,ORD_02969,Credit Card,121.87
PAY_02970,ORD_02970,UPI,369.89
PAY_02971,ORD_02971,UPI,117.96
PAY_02972,ORD_02972,UPI,181.34
PAY_02973,ORD_02973,UPI,285.86
PAY_02974,ORD_02974,UPI,256.05
PAY_02975,ORD_02975,Credit Card,144.76
PAY_02976,ORD_02976,UPI,293.07
PAY_02977,ORD_02977,UPI,127.94
PAY_02978,ORD_02978,UPI,206.06
PAY_02979,ORD_02979,Cash,283.31
PAY_02980,ORD_02980,Credit Card,266.41
PAY_02981,ORD_02981,Debit Card,134.21
PAY_02982,ORD_02982,UPI,369.39
PAY_02983,ORD_02983,UPI,218.16
PAY_02984,ORD_02984,Debit Card,315.32
PAY_02985,ORD_02985,Debit Card,448.32
PAY_02986,ORD_02986,UPI,377.48
PAY_02987,ORD_02987,Credit Card,365.47
PAY_02988,ORD_02988,UPI,204.76
PAY_02989,ORD_02989,UPI,331.85
PAY_02990,ORD_02990,Debit Card,231.02
PAY_02991,ORD_02991,Cash,114.81
PAY_02992,ORD_02992,UPI,260.92
PAY_02993,ORD_02993,Credit Card,239.27
PAY_02994,ORD_02994,Debit Card,299.4
PAY_02995,ORD_02995,Debit Card,182.23
PAY_02996,ORD_02996,UPI,132.91
PAY_02997,ORD_02997,Credit Card,282.03
PAY_02998,ORD_02998,Credit Card,117.31
PAY_02999,ORD_02999,UPI,438.45
PAY_03000,ORD_03000,Credit Card,180.7
PAY_03001,ORD_03001,Credit Card,235.03
PAY_03002,ORD_03002,UPI,272.31
PAY_03003,ORD_03003,UPI,272.67
PAY_03004,ORD_03004,Credit Card,124.63
PAY_03005,ORD_03005,UPI,327.87
PAY_03006,ORD_03006,Debit Card,250.72
PAY_03007,ORD_03007,UPI,160.81
PAY_03008,ORD_03008,Debit Card,142.3
PAY_03009,ORD_03009,Debit Card,176.77
PAY_03010,ORD_03010,Cash,122.89
PAY_03011,ORD_03011,UPI,493.55
PAY_03012,ORD_03012,UPI,456.06
PAY_03013,ORD_03013,Credit Card,264.68
PAY_03014,ORD_03014,UPI,181.92
PAY_03015,ORD_03015,UPI,173.81
PAY_03016,ORD_03016,Debit Card,308.55
PAY_03017,ORD_03017,UPI,542.47
PAY_03018,ORD_03018,Credit Card,145.39
PAY_03019,ORD_03019,Debit Card,110.08
PAY_03020,ORD_03020,UPI,481.8
PAY_03021,ORD_03021,Debit Card,110.76
PAY_03022,ORD_03022,UPI,133.67
PAY_03023,ORD_03023,UPI,175.89
PAY_03024,ORD_03024,UPI,115.36
PAY_03025,ORD_03025,Credit Card,382.66
PAY_03026,ORD_03026,UPI,319.21
PAY_03027,ORD_03027,Cash,168.85
PAY_03028,ORD_03028,Credit Card,377.28
PAY_03029,ORD_03029,Debit Card,438.83
PAY_03030,ORD_03030,UPI,199.51
PAY_03031,ORD_03031,Debit Card,164.73
PAY_03032,ORD_03032,Credit Card,714.39
PAY_03033,ORD_03033,UPI,309.71
PAY_03034,ORD_03034,Debit Card,233.6
PAY_03035,ORD_03035,Cash,437.0
PAY_03036,ORD_03036,UPI,250.4
PAY_03037,ORD_03037,Debit Card,156.27
PAY_03038,ORD_03038,Cash,202.5
PAY_03039,ORD_03039,UPI,372.83
PAY_03040,ORD_03040,UPI,125.48
PAY_03041,ORD_03041,Debit Card,190.87
PAY_03042,ORD_03042,Cash,445.04
PAY_03043,ORD_03043,Cash,138.67
PAY_03044,ORD_03044,UPI,453.36
PAY_03045,ORD_03045,Debit Card,447.62
PAY_03046,ORD_03046,Credit Card,198.35
PAY_03047,ORD_03047,UPI,142.55
PAY_03048,ORD_03048,Debit Card,176.59
PAY_03049,ORD_03049,Debit Card,843.08
PAY_03050,ORD_03050,Credit Card,540.63
PAY_03051,ORD_03051,UPI,239.61
PAY_03052,ORD_03052,UPI,145.79
PAY_03053,ORD_03053,UPI,205.43
PAY_03054,ORD_03054,Credit Card,238.6
PAY_03055,ORD_03055,Debit Card,117.68
PAY_03056,ORD_03056,UPI,217.78
PAY_03057,ORD_03057,Debit Card,417.29
PAY_03058,ORD_03058,UPI,118.17
PAY_03059,ORD_03059,UPI,318.76
