order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes_order,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes_delivery,delivery_time_minutes,tip_amount,category,rating,hour,day_of_week,is_weekend,time_of_day
ORD_00144,CUST_0292,REST_097,2026-02-08 08:33:24,149.96,3,Clear,Medium,Delivered,12.0,DEL_00144,DRV_0193,1.46,12.0,30.2,21.94,Cafe,4.7,8,6,1,Morning
ORD_00145,CUST_0345,REST_034,2026-06-18 05:37:45,143.26,3,Cloudy,Medium,Delivered,18.0,DEL_00145,DRV_0295,0.7,18.0,39.9,22.03,Desserts,4.0,5,3,0,Night
ORD_00146,CUST_0664,REST_079,2026-04-28 07:13:04,545.46,2,Cloudy,Medium,Delivered,25.0,DEL_00146,DRV_0276,6.48,25.0,72.7,55.52,Healthy,4.4,7,1,0,Morning
ORD_00147,CUST_0428,REST_100,2026-02-21 05:38:39,142.28,3,Cloudy,Medium,Delivered,35.0,DEL_00147,DRV_0073,1.95,35.0,53.4,15.62,Pizza,3.9,5,5,1,Night
ORD_00148,CUST_0657,REST_060,2026-03-25 09:16:03,116.22,1,Cloudy,Medium,Delivered,21.0,DEL_00148,DRV_0043,5.78,21.0,58.5,18.35,Chinese,4.2,9,2,0,Morning
ORD_00149,CUST_0130,REST_057,2026-01-06 06:11:58,119.17,4,Clear,Low,Delivered,20.0,DEL_00149,DRV_0372,5.59,20.0,53.4,26.83,Desserts,4.7,6,1,0,Morning
ORD_00150,CUST_0141,REST_099,2026-05-16 02:41:39,321.85,5,Clear,Medium,Delivered,28.0,DEL_00150,DRV_0194,1.84,28.0,51.3,52.19,Healthy,3.7,2,5,1,Night
ORD_00151,CUST_0415,REST_046,2026-04-04 19:06:14,100.0,2,Clear,Medium,Delivered,23.0,DEL_00151,DRV_0129,4.92,23.0,69.1,16.29,North Indian,3.7,19,5,1,Evening
ORD_00153,CUST_0626,REST_087,2026-02-22 07:00:37,401.72,6,Clear,Medium,Delivered,12.0,DEL_00153,DRV_0108,6.69,12.0,47.2,16.94,Healthy,4.0,7,6,1,Morning
ORD_00154,CUST_0284,REST_040,2026-06-20 01:40:08,207.31,5,Rain,High,Delivered,27.0,DEL_00154,DRV_0103,20.0,27.0,134.0,31.9,Desserts,4.1,1,5,1,Night
ORD_00155,CUST_0956,REST_045,2026-04-15 07:52:17,201.45,5,Clear,Low,Delivered,33.0,DEL_00155,DRV_0435,3.08,33.0,43.7,19.84,Pizza,4.2,7,2,0,Morning
ORD_00156,CUST_0923,REST_055,2026-04-30 08:34:52,585.63,5,Rain,Medium,Delivered,40.0,DEL_00156,DRV_0133,5.1,40.0,81.3,28.12,North Indian,4.2,8,3,0,Morning
ORD_00157,CUST_0655,REST_051,2026-03-25 00:37:29,207.57,3,Clear,Medium,Delivered,14.0,DEL_00157,DRV_0250,2.37,14.0,40.1,20.07,Healthy,3.6,0,2,0,Night
ORD_00158,CUST_0223,REST_086,2026-01-19 20:00:55,122.79,3,Clear,Medium,Delivered,37.0,DEL_00158,DRV_0396,11.32,37.0,99.9,33.05,Chinese,3.8,20,0,0,Evening
ORD_00159,CUST_0744,REST_005,2026-05-26 15:41:59,155.22,3,Clear,Medium,Delivered,41.0,DEL_00159,DRV_0270,3.64,41.0,63.2,21.76,Chinese,4.4,15,1,0,Afternoon
ORD_00160,CUST_0463,REST_095,2026-03-05 16:39:54,100.0,3,Clear,High,Delivered,27.0,DEL_00160,DRV_0444,1.8,27.0,59.2,19.59,Pizza,3.7,16,3,0,Afternoon
ORD_00161,CUST_0545,REST_013,2026-05-14 12:48:09,361.68,1,Rain,Low,Delivered,9.0,DEL_00161,DRV_0103,5.06,9.0,53.8,46.34,Cafe,3.2,12,3,0,Afternoon
ORD_00162,CUST_0276,REST_028,2026-03-11 02:15:09,248.64,3,Clear,High,Delivered,26.0,DEL_00162,DRV_0480,2.95,26.0,57.7,34.76,Indian,4.4,2,2,0,Night
ORD_00163,CUST_0682,REST_084,2026-04-19 14:23:54,336.44,2,Clear,High,Delivered,25.0,DEL_00163,DRV_0296,5.69,25.0,90.7,55.79,North Indian,3.3,14,6,1,Afternoon
ORD_00164,CUST_0140,REST_097,2026-05-12 04:17:55,353.24,5,Rain,Medium,Delivered,9.0,DEL_00164,DRV_0238,4.09,9.0,46.8,12.74,Cafe,4.7,4,1,0,Night
ORD_00166,CUST_0713,REST_062,2026-05-22 21:31:54,107.81,6,Clear,Medium,Delivered,21.0,DEL_00166,DRV_0137,0.81,21.0,50.0,30.73,Fast Food,3.5,21,4,0,Evening
ORD_00167,CUST_0023,REST_093,2026-02-06 04:50:13,176.19,3,Clear,Medium,Delivered,22.0,DEL_00167,DRV_0426,4.48,22.0,45.9,29.22,Indian,3.8,4,4,0,Night
ORD_00168,CUST_0968,REST_087,2026-06-06 00:08:52,112.17,6,Clear,High,Delivered,9.0,DEL_00168,DRV_0298,2.33,9.0,41.1,9.5,Healthy,4.0,0,5,1,Night
ORD_00169,CUST_0736,REST_024,2026-03-02 13:33:49,198.49,5,Clear,Low,Delivered,29.0,DEL_00169,DRV_0289,8.45,29.0,81.1,13.86,Cafe,4.3,13,0,0,Afternoon
ORD_00170,CUST_0880,REST_098,2026-04-06 11:15:44,337.87,1,Clear,Low,Delivered,27.0,DEL_00170,DRV_0025,10.69,27.0,73.7,49.4,Biryani,4.7,11,0,0,Morning
ORD_00171,CUST_0270,REST_007,2026-03-05 20:16:18,165.26,5,Rain,Low,Delivered,16.0,DEL_00171,DRV_0118,2.84,16.0,44.8,36.26,Healthy,3.9,20,3,0,Evening
ORD_00172,CUST_0859,REST_038,2026-04-18 15:29:42,196.86,6,Rain,Medium,Delivered,30.0,DEL_00172,DRV_0230,0.5,30.0,54.0,29.45,Indian,3.7,15,5,1,Afternoon
ORD_00174,CUST_0333,REST_068,2026-04-27 07:40:01,281.89,4,Clear,High,Delivered,27.0,DEL_00174,DRV_0256,2.19,27.0,60.5,15.22,Indian,4.5,7,0,0,Morning
ORD_00175,CUST_0085,REST_098,2026-03-05 01:50:26,125.55,1,Clear,Medium,Delivered,24.0,DEL_00175,DRV_0009,5.42,24.0,72.3,7.19,Biryani,4.7,1,3,0,Night
ORD_00176,CUST_0621,REST_042,2026-02-26 19:26:34,100.0,3,Cloudy,High,Delivered,28.0,DEL_00176,DRV_0119,2.28,28.0,74.4,15.25,Healthy,5.0,19,3,0,Evening
ORD_00178,CUST_0741,REST_005,2026-01-29 08:07:46,312.1,5,Rain,Medium,Delivered,34.0,DEL_00178,DRV_0091,1.49,34.0,57.9,53.79,Chinese,4.4,8,3,0,Morning
ORD_00179,CUST_0240,REST_064,2026-04-25 01:58:12,231.71,5,Cloudy,Low,Delivered,14.0,DEL_00179,DRV_0172,6.15,14.0,43.2,22.52,Biryani,5.0,1,5,1,Night
ORD_00180,CUST_0890,REST_050,2026-05-08 22:52:39,127.47,5,Clear,Low,Delivered,30.0,DEL_00180,DRV_0211,11.95,30.0,86.9,23.1,Desserts,4.0,22,4,0,Night
ORD_00181,CUST_0363,REST_087,2026-05-13 20:31:57,100.0,2,Cloudy,Medium,Delivered,15.0,DEL_00181,DRV_0314,1.45,15.0,45.8,22.19,Healthy,4.0,20,2,0,Evening
ORD_00182,CUST_0822,REST_015,2026-01-06 10:14:57,237.93,2,Clear,High,Delivered,33.0,DEL_00182,DRV_0409,5.91,33.0,76.9,29.77,Healthy,4.6,10,1,0,Morning
ORD_00183,CUST_0389,REST_095,2026-05-17 02:51:01,195.94,3,Clear,Medium,Delivered,24.0,DEL_00183,DRV_0116,1.0,24.0,50.2,27.65,Pizza,3.7,2,6,1,Night
ORD_00184,CUST_0653,REST_073,2026-05-30 03:02:27,169.15,4,Clear,Medium,Delivered,42.0,DEL_00184,DRV_0288,4.13,42.0,66.4,15.96,South Indian,3.9,3,5,1,Night
ORD_00185,CUST_0668,REST_053,2026-03-09 07:41:44,493.91,2,Clear,Medium,Delivered,20.0,DEL_00185,DRV_0022,4.0,20.0,56.1,31.88,Desserts,5.0,7,0,0,Morning
ORD_00186,CUST_0299,REST_025,2026-02-06 14:30:33,107.69,1,Cloudy,Low,Delivered,27.0,DEL_00186,DRV_0349,3.96,27.0,62.4,10.24,South Indian,4.0,14,4,0,Afternoon
ORD_00187,CUST_0857,REST_089,2026-03-27 07:18:25,481.19,6,Cloudy,Medium,Delivered,18.0,DEL_00187,DRV_0055,1.34,18.0,38.0,41.1,North Indian,4.1,7,4,0,Morning
ORD_00188,CUST_0371,REST_085,2026-01-14 14:02:47,184.47,3,Clear,Low,Delivered,18.0,DEL_00188,DRV_0476,4.26,18.0,53.1,13.41,South Indian,3.4,14,2,0,Afternoon
ORD_00189,CUST_0099,REST_009,2026-02-08 05:30:34,100.0,4,Heavy Rain,High,Delivered,21.0,DEL_00189,DRV_0445,4.18,21.0,72.9,24.31,Biryani,4.6,5,6,1,Night
ORD_00190,CUST_0047,REST_038,2026-01-01 18:28:58,164.26,1,Clear,High,Delivered,33.0,DEL_00190,DRV_0108,0.69,33.0,61.7,12.17,Indian,3.7,18,3,0,Evening
ORD_00191,CUST_0999,REST_022,2026-06-08 23:34:18,307.27,5,Clear,Medium,Delivered,21.0,DEL_00191,DRV_0441,0.92,21.0,44.7,37.29,Biryani,4.5,23,0,0,Night
ORD_00192,CUST_0839,REST_087,2026-02-26 12:10:37,148.3,2,Clear,Medium,Delivered,15.0,DEL_00192,DRV_0077,4.89,15.0,59.8,22.32,Healthy,4.0,12,3,0,Afternoon
ORD_00193,CUST_0422,REST_049,2026-01-23 07:39:07,100.0,1,Cloudy,Low,Delivered,32.0,DEL_00193,DRV_0061,8.05,32.0,77.5,18.87,Cafe,3.6,7,4,0,Morning
ORD_00194,CUST_0480,REST_068,2026-05-05 09:29:45,165.59,4,Heavy Rain,Medium,Delivered,24.0,DEL_00194,DRV_0122,4.73,24.0,71.9,40.56,Indian,4.5,9,1,0,Morning
ORD_00195,CUST_0579,REST_093,2026-02-20 19:21:36,113.13,3,Cloudy,High,Delivered,21.0,DEL_00195,DRV_0092,5.13,21.0,82.9,17.32,Indian,3.8,19,4,0,Evening
ORD_00196,CUST_0062,REST_015,2026-04-21 17:16:17,237.58,1,Rain,High,Delivered,27.0,DEL_00196,DRV_0323,2.58,27.0,82.7,17.84,Healthy,4.6,17,1,0,Evening
ORD_00197,CUST_0109,REST_065,2026-02-03 12:08:34,277.37,3,Clear,Low,Delivered,24.0,DEL_00197,DRV_0222,3.94,24.0,67.3,19.54,South Indian,4.7,12,1,0,Afternoon
ORD_00198,CUST_0679,REST_054,2026-06-10 08:30:00,101.4,5,Clear,Low,Delivered,23.0,DEL_00198,DRV_0459,1.41,23.0,33.1,13.17,Healthy,4.2,8,2,0,Morning
ORD_00199,CUST_0549,REST_030,2026-03-12 14:57:45,122.95,4,Cloudy,Medium,Delivered,26.0,DEL_00199,DRV_0130,5.99,26.0,77.2,26.37,South Indian,4.1,14,3,0,Afternoon
ORD_00200,CUST_0119,REST_093,2026-05-28 08:06:35,274.83,4,Cloudy,High,Delivered,24.0,DEL_00200,DRV_0498,2.16,24.0,53.6,25.28,Indian,3.8,8,3,0,Morning
ORD_00201,CUST_0598,REST_020,2026-04-21 04:38:41,113.03,2,Clear,High,Delivered,23.0,DEL_00201,DRV_0370,1.51,23.0,56.4,31.75,Desserts,3.4,4,1,0,Night
ORD_00202,CUST_0382,REST_033,2026-02-25 07:39:37,100.0,6,Rain,Medium,Delivered,31.0,DEL_00202,DRV_0441,4.27,31.0,69.8,12.61,Fast Food,4.1,7,2,0,Morning
ORD_00203,CUST_0392,REST_100,2026-06-14 00:53:40,100.0,4,Clear,High,Delivered,30.0,DEL_00203,DRV_0248,8.46,30.0,82.0,16.45,Pizza,3.9,0,6,1,Night
ORD_00204,CUST_0977,REST_086,2026-04-13 02:01:56,220.0,1,Clear,High,Delivered,41.0,DEL_00204,DRV_0121,4.74,41.0,85.7,20.83,Chinese,3.8,2,0,0,Night
ORD_00205,CUST_0052,REST_077,2026-02-26 00:41:36,214.87,1,Cloudy,Low,Delivered,20.0,DEL_00205,DRV_0201,8.43,20.0,61.4,32.88,Fast Food,4.1,0,3,0,Night
ORD_00206,CUST_0603,REST_007,2026-01-02 13:52:02,124.43,1,Cloudy,High,Delivered,20.0,DEL_00206,DRV_0161,3.06,20.0,66.6,15.8,Healthy,3.9,13,4,0,Afternoon
ORD_00207,CUST_0289,REST_008,2026-01-03 23:41:56,181.78,5,Clear,Low,Delivered,29.0,DEL_00207,DRV_0250,5.08,29.0,55.5,16.05,Desserts,4.5,23,5,1,Night
ORD_00208,CUST_0337,REST_028,2026-02-15 18:44:09,419.86,4,Clear,Medium,Delivered,25.0,DEL_00208,DRV_0218,3.62,25.0,50.2,42.65,Indian,4.4,18,6,1,Evening
ORD_00209,CUST_0810,REST_045,2026-01-25 15:43:59,106.09,4,Clear,Low,Delivered,41.0,DEL_00209,DRV_0063,6.45,41.0,68.4,12.01,Pizza,4.2,15,6,1,Afternoon
ORD_00210,CUST_0204,REST_073,2026-06-08 15:37:20,100.0,1,Cloudy,Medium,Delivered,41.0,DEL_00210,DRV_0400,5.56,41.0,84.8,30.13,South Indian,3.9,15,0,0,Afternoon
ORD_00211,CUST_0880,REST_089,2026-03-11 07:35:35,232.83,2,Rain,High,Delivered,25.0,DEL_00211,DRV_0217,2.4,25.0,62.5,35.43,North Indian,4.1,7,2,0,Morning
ORD_00212,CUST_0238,REST_080,2026-01-25 16:38:40,170.59,2,Cloudy,Medium,Delivered,31.0,DEL_00212,DRV_0385,12.31,31.0,98.4,25.54,South Indian,5.0,16,6,1,Afternoon
ORD_00213,CUST_0382,REST_074,2026-04-27 16:35:20,122.67,4,Clear,Low,Delivered,9.0,DEL_00213,DRV_0341,1.59,9.0,20.6,11.0,Indian,4.2,16,0,0,Afternoon
ORD_00214,CUST_0667,REST_011,2026-03-24 17:45:03,259.47,4,Heavy Rain,Low,Delivered,13.0,DEL_00214,DRV_0064,4.62,13.0,49.0,10.92,Pizza,4.9,17,1,0,Evening
ORD_00215,CUST_0752,REST_031,2026-05-15 13:10:29,287.6,3,Rain,Medium,Delivered,29.0,DEL_00215,DRV_0212,2.18,29.0,67.5,21.26,North Indian,4.0,13,4,0,Afternoon
ORD_00216,CUST_0136,REST_012,2026-03-14 15:33:59,100.0,4,Clear,Medium,Delivered,18.0,DEL_00216,DRV_0120,4.18,18.0,62.5,9.84,South Indian,4.6,15,5,1,Afternoon
ORD_00217,CUST_0407,REST_095,2026-06-02 09:15:00,126.6,1,Clear,Medium,Delivered,30.0,DEL_00217,DRV_0069,2.06,30.0,54.1,24.08,Pizza,3.7,9,1,0,Morning
ORD_00218,CUST_0508,REST_078,2026-03-11 23:06:46,648.48,6,Clear,Low,Delivered,36.0,DEL_00218,DRV_0124,4.16,36.0,57.8,55.42,Biryani,3.9,23,2,0,Night
ORD_00219,CUST_0362,REST_051,2026-03-07 01:31:50,249.85,5,Clear,High,Delivered,13.0,DEL_00219,DRV_0377,4.94,13.0,55.5,22.45,Healthy,3.6,1,5,1,Night
ORD_00220,CUST_0381,REST_044,2026-05-10 11:18:06,262.92,4,Rain,High,Delivered,24.0,DEL_00220,DRV_0145,6.4,24.0,78.9,23.2,Biryani,4.1,11,6,1,Morning
ORD_00221,CUST_0881,REST_096,2026-03-17 09:20:38,345.53,4,Rain,Medium,Delivered,31.0,DEL_00221,DRV_0296,1.04,31.0,47.5,33.96,Biryani,3.3,9,1,0,Morning
ORD_00222,CUST_0576,REST_050,2026-05-04 04:09:25,182.98,1,Rain,Medium,Delivered,30.0,DEL_00222,DRV_0358,2.98,30.0,70.9,17.1,Desserts,4.0,4,0,0,Night
ORD_00223,CUST_0635,REST_017,2026-04-29 17:04:26,280.95,3,Clear,High,Delivered,18.0,DEL_00223,DRV_0129,7.02,18.0,71.8,33.79,Pizza,4.5,17,2,0,Evening
ORD_00224,CUST_0254,REST_035,2026-01-20 08:04:23,269.06,6,Cloudy,Medium,Delivered,26.0,DEL_00224,DRV_0013,5.37,26.0,64.2,32.28,North Indian,4.8,8,1,0,Morning
ORD_00225,CUST_0477,REST_001,2026-03-16 08:01:12,243.83,4,Clear,Medium,Delivered,17.0,DEL_00225,DRV_0274,16.13,17.0,97.1,20.0,Pizza,4.8,8,0,0,Morning
ORD_00226,CUST_0114,REST_029,2026-04-07 11:51:42,151.85,2,Clear,Medium,Delivered,30.0,DEL_00226,DRV_0068,2.91,30.0,64.1,33.57,Pizza,3.9,11,1,0,Morning
ORD_00227,CUST_0020,REST_051,2026-06-20 11:08:54,199.26,2,Cloudy,Low,Delivered,11.0,DEL_00227,DRV_0367,0.5,11.0,25.3,30.95,Healthy,3.6,11,5,1,Morning
ORD_00228,CUST_0528,REST_064,2026-03-11 20:14:38,131.16,2,Clear,Medium,Delivered,13.0,DEL_00228,DRV_0270,12.51,13.0,87.5,14.34,Biryani,5.0,20,2,0,Evening
ORD_00229,CUST_0145,REST_004,2026-02-23 04:17:21,182.55,5,Cloudy,High,Delivered,10.0,DEL_00229,DRV_0496,6.82,10.0,75.3,2.12,Healthy,3.7,4,0,0,Night
ORD_00230,CUST_0208,REST_087,2026-05-10 02:49:57,100.0,5,Cloudy,Low,Delivered,12.0,DEL_00230,DRV_0133,9.29,12.0,59.1,4.27,Healthy,4.0,2,6,1,Night
ORD_00231,CUST_0531,REST_028,2026-03-23 01:22:57,117.35,6,Rain,High,Delivered,24.0,DEL_00231,DRV_0062,2.35,24.0,56.1,17.92,Indian,4.4,1,0,0,Night
ORD_00233,CUST_0504,REST_063,2026-04-01 10:52:37,107.87,4,Rain,Medium,Delivered,18.0,DEL_00233,DRV_0026,4.86,18.0,58.9,17.34,Biryani,4.7,10,2,0,Morning
ORD_00234,CUST_0904,REST_076,2026-02-04 09:16:33,137.31,4,Heavy Rain,Medium,Delivered,14.0,DEL_00234,DRV_0247,3.1,14.0,58.1,28.94,Chinese,3.7,9,2,0,Morning
ORD_00235,CUST_0166,REST_053,2026-06-08 04:59:12,165.64,5,Rain,Medium,Delivered,17.0,DEL_00235,DRV_0189,8.39,17.0,77.3,32.19,Desserts,5.0,4,0,0,Night
ORD_00236,CUST_0550,REST_085,2026-03-01 03:37:42,226.16,6,Rain,High,Delivered,13.0,DEL_00236,DRV_0452,4.07,13.0,58.1,30.97,South Indian,3.4,3,6,1,Night
ORD_00237,CUST_0181,REST_017,2026-01-19 00:23:30,305.54,4,Cloudy,Medium,Delivered,14.0,DEL_00237,DRV_0286,6.71,14.0,57.9,47.32,Pizza,4.5,0,0,0,Night
ORD_00238,CUST_0861,REST_040,2026-01-22 06:05:01,140.46,1,Clear,High,Delivered,23.0,DEL_00238,DRV_0446,1.49,23.0,48.3,33.38,Desserts,4.1,6,3,0,Morning
ORD_00239,CUST_0617,REST_013,2026-02-05 03:38:19,377.78,3,Cloudy,Medium,Delivered,17.0,DEL_00239,DRV_0318,4.96,17.0,60.0,33.69,Cafe,3.2,3,3,0,Night
ORD_00240,CUST_0612,REST_052,2026-04-25 23:54:21,303.76,2,Cloudy,Medium,Delivered,26.0,DEL_00240,DRV_0337,7.27,26.0,77.3,48.21,Healthy,4.6,23,5,1,Night
ORD_00241,CUST_0602,REST_058,2026-01-04 14:29:16,239.19,2,Cloudy,High,Delivered,15.0,DEL_00241,DRV_0220,2.73,15.0,73.7,7.78,Fast Food,4.7,14,6,1,Afternoon
ORD_00242,CUST_0927,REST_096,2026-05-13 22:56:35,197.26,1,Rain,Low,Delivered,33.0,DEL_00242,DRV_0326,3.9,33.0,61.8,39.04,Biryani,3.3,22,2,0,Night
ORD_00243,CUST_0812,REST_037,2026-02-07 06:43:24,216.05,4,Clear,Medium,Delivered,16.0,DEL_00243,DRV_0441,4.15,16.0,56.7,28.99,Chinese,3.8,6,5,1,Morning
ORD_00244,CUST_0444,REST_079,2026-04-05 04:50:23,348.24,6,Clear,Low,Delivered,25.0,DEL_00244,DRV_0249,4.15,25.0,43.1,33.92,Healthy,4.4,4,6,1,Night
ORD_00245,CUST_0332,REST_076,2026-03-15 13:44:47,355.3,6,Cloudy,High,Delivered,16.0,DEL_00245,DRV_0091,2.0,16.0,62.9,60.41,Chinese,3.7,13,6,1,Afternoon
ORD_00246,CUST_0503,REST_061,2026-03-10 00:04:05,377.75,5,Clear,Medium,Delivered,31.0,DEL_00246,DRV_0036,7.37,31.0,67.0,16.49,Healthy,4.4,0,1,0,Night
ORD_00247,CUST_0913,REST_079,2026-06-09 17:46:44,185.44,4,Clear,High,Delivered,33.0,DEL_00247,DRV_0007,3.37,33.0,70.7,26.04,Healthy,4.4,17,1,0,Evening
ORD_00248,CUST_0079,REST_034,2026-03-05 23:12:51,245.98,6,Clear,High,Delivered,18.0,DEL_00248,DRV_0321,6.29,18.0,69.0,39.18,Desserts,4.0,23,3,0,Night
ORD_00249,CUST_0585,REST_070,2026-05-11 04:19:36,379.54,4,Clear,Low,Delivered,18.0,DEL_00249,DRV_0202,4.61,18.0,30.6,30.49,Desserts,4.2,4,0,0,Night
ORD_00250,CUST_0935,REST_017,2026-06-13 04:10:13,128.63,2,Rain,Low,Delivered,10.0,DEL_00250,DRV_0333,2.2,10.0,40.3,21.17,Pizza,4.5,4,5,1,Night
ORD_00251,CUST_0938,REST_020,2026-05-26 01:18:29,152.15,2,Cloudy,Medium,Delivered,22.0,DEL_00251,DRV_0041,5.3,22.0,64.1,29.17,Desserts,3.4,1,1,0,Night
ORD_00252,CUST_0688,REST_073,2026-05-19 09:34:41,182.88,5,Clear,Medium,Delivered,39.0,DEL_00252,DRV_0032,2.67,39.0,57.1,17.59,South Indian,3.9,9,1,0,Morning
ORD_00253,CUST_0396,REST_059,2026-03-29 23:43:33,297.31,2,Clear,Low,Delivered,36.0,DEL_00253,DRV_0142,3.3,36.0,53.4,45.22,Pizza,4.0,23,6,1,Night
ORD_00254,CUST_0608,REST_069,2026-02-16 17:14:14,299.87,4,Clear,Low,Delivered,33.0,DEL_00254,DRV_0256,1.11,33.0,33.4,58.33,Chinese,3.7,17,0,0,Evening
ORD_00255,CUST_0857,REST_087,2026-01-26 09:43:19,159.66,1,Clear,Medium,Delivered,11.0,DEL_00255,DRV_0161,7.27,11.0,52.0,6.93,Healthy,4.0,9,0,0,Morning
ORD_00256,CUST_0103,REST_033,2026-01-10 00:02:05,100.0,5,Clear,Low,Delivered,29.0,DEL_00256,DRV_0030,1.42,29.0,47.2,17.76,Fast Food,4.1,0,5,1,Night
ORD_00257,CUST_0402,REST_078,2026-03-15 09:05:59,207.56,1,Rain,High,Delivered,32.0,DEL_00257,DRV_0457,7.35,32.0,85.2,27.87,Biryani,3.9,9,6,1,Morning
ORD_00258,CUST_0975,REST_017,2026-06-29 08:05:03,109.39,4,Clear,High,Delivered,15.0,DEL_00258,DRV_0262,4.02,15.0,56.1,17.51,Pizza,4.5,8,0,0,Morning
ORD_00259,CUST_0224,REST_057,2026-03-20 15:10:32,100.0,5,Cloudy,High,Delivered,28.0,DEL_00259,DRV_0010,4.68,28.0,65.1,24.16,Desserts,4.7,15,4,0,Afternoon
ORD_00260,CUST_0518,REST_083,2026-01-16 13:19:21,100.0,1,Rain,Low,Delivered,15.0,DEL_00260,DRV_0203,3.04,15.0,53.8,31.05,Pizza,4.8,13,4,0,Afternoon
ORD_00261,CUST_0634,REST_097,2026-03-14 02:09:16,216.92,5,Heavy Rain,Low,Delivered,13.0,DEL_00261,DRV_0359,1.49,13.0,44.2,39.29,Cafe,4.7,2,5,1,Night
ORD_00262,CUST_0236,REST_001,2026-05-18 15:30:51,383.21,4,Clear,Medium,Delivered,17.0,DEL_00262,DRV_0276,8.82,17.0,70.5,36.37,Pizza,4.8,15,0,0,Afternoon
ORD_00263,CUST_0427,REST_013,2026-05-22 06:08:50,185.19,6,Cloudy,High,Delivered,15.0,DEL_00263,DRV_0345,2.36,15.0,54.8,7.45,Cafe,3.2,6,4,0,Morning
ORD_00264,CUST_0116,REST_027,2026-03-08 04:06:49,203.62,5,Clear,Medium,Delivered,24.0,DEL_00264,DRV_0124,10.29,24.0,85.5,20.12,South Indian,4.0,4,6,1,Night
ORD_00265,CUST_0163,REST_070,2026-01-04 00:12:46,347.44,6,Clear,Medium,Delivered,17.0,DEL_00265,DRV_0118,12.01,17.0,76.9,38.17,Desserts,4.2,0,6,1,Night
ORD_00267,CUST_0230,REST_006,2026-01-21 00:52:06,241.31,5,Rain,Medium,Delivered,25.0,DEL_00267,DRV_0278,3.77,25.0,58.1,30.15,Cafe,3.9,0,2,0,Night
ORD_00268,CUST_0182,REST_097,2026-02-19 09:18:56,180.12,5,Clear,Medium,Delivered,14.0,DEL_00268,DRV_0076,1.58,14.0,28.8,23.1,Cafe,4.7,9,3,0,Morning
ORD_00269,CUST_0249,REST_094,2026-01-16 10:01:43,247.48,6,Cloudy,Low,Delivered,20.0,DEL_00269,DRV_0014,6.76,20.0,56.4,38.39,Cafe,4.6,10,4,0,Morning
ORD_00270,CUST_0318,REST_099,2026-05-23 08:51:10,138.95,2,Cloudy,Medium,Delivered,25.0,DEL_00270,DRV_0106,8.9,25.0,75.9,9.37,Healthy,3.7,8,5,1,Morning
ORD_00271,CUST_0965,REST_023,2026-01-29 17:53:07,115.6,6,Heavy Rain,Medium,Delivered,39.0,DEL_00271,DRV_0176,4.35,39.0,84.0,19.7,South Indian,4.6,17,3,0,Evening
ORD_00272,CUST_0210,REST_010,2026-05-25 09:41:40,195.84,6,Cloudy,Medium,Delivered,27.0,DEL_00272,DRV_0182,4.26,27.0,51.6,18.89,Healthy,4.9,9,0,0,Morning
ORD_00273,CUST_0656,REST_051,2026-06-28 17:50:53,449.01,6,Clear,Medium,Delivered,19.0,DEL_00273,DRV_0036,5.68,19.0,55.9,77.61,Healthy,3.6,17,6,1,Evening
ORD_00274,CUST_0392,REST_019,2026-05-26 11:45:25,291.05,4,Clear,High,Delivered,23.0,DEL_00274,DRV_0445,2.58,23.0,62.8,47.34,Indian,4.4,11,1,0,Morning
ORD_00275,CUST_0857,REST_051,2026-06-04 18:26:58,137.11,3,Clear,Medium,Delivered,21.0,DEL_00275,DRV_0055,1.1,21.0,42.1,28.12,Healthy,3.6,18,3,0,Evening
ORD_00276,CUST_0096,REST_092,2026-04-24 13:57:08,100.0,6,Rain,Medium,Delivered,21.0,DEL_00276,DRV_0270,5.11,21.0,63.8,20.06,Indian,4.1,13,4,0,Afternoon
ORD_00277,CUST_0894,REST_087,2026-06-12 01:43:21,100.0,5,Cloudy,High,Delivered,8.0,DEL_00277,DRV_0002,1.29,8.0,42.5,21.75,Healthy,4.0,1,4,0,Night
ORD_00278,CUST_0858,REST_068,2026-04-28 19:06:24,373.85,1,Cloudy,High,Delivered,26.0,DEL_00278,DRV_0256,3.9,26.0,73.7,26.39,Indian,4.5,19,1,0,Evening
ORD_00279,CUST_0756,REST_084,2026-05-19 08:20:18,107.2,2,Clear,Medium,Delivered,24.0,DEL_00279,DRV_0002,2.73,24.0,48.2,20.58,North Indian,3.3,8,1,0,Morning
ORD_00280,CUST_0086,REST_083,2026-06-08 06:41:22,151.56,6,Rain,Low,Delivered,16.0,DEL_00280,DRV_0061,3.28,16.0,42.0,29.29,Pizza,4.8,6,0,0,Morning
ORD_00281,CUST_0415,REST_042,2026-04-08 01:04:00,374.9,6,Cloudy,High,Delivered,32.0,DEL_00281,DRV_0363,3.48,32.0,79.2,21.65,Healthy,5.0,1,2,0,Night
ORD_00282,CUST_0394,REST_091,2026-06-30 13:14:04,100.0,2,Heavy Rain,Low,Delivered,10.0,DEL_00282,DRV_0107,5.82,10.0,66.7,20.04,Cafe,4.6,13,1,0,Afternoon
