order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes
ORD_00253,CUST_0396,REST_059,2026-03-29 23:43:33,297.31,2,Clear,Low,Delivered,36.0
ORD_00254,CUST_0608,REST_069,2026-02-16 17:14:14,299.87,4,Clear,Low,Delivered,33.0
ORD_00255,CUST_0857,REST_087,2026-01-26 09:43:19,159.66,1,Clear,Medium,Delivered,11.0
ORD_00256,CUST_0103,REST_033,2026-01-10 00:02:05,100.0,5,Clear,Low,Delivered,29.0
ORD_00257,CUST_0402,REST_078,2026-03-15 09:05:59,207.56,1,Rain,High,Delivered,32.0
ORD_00258,CUST_0975,REST_017,2026-06-29 08:05:03,109.39,4,Clear,High,Delivered,15.0
ORD_00259,CUST_0224,REST_057,2026-03-20 15:10:32,100.0,5,Cloudy,High,Delivered,28.0
ORD_00260,CUST_0518,REST_083,2026-01-16 13:19:21,100.0,1,Rain,Low,Delivered,15.0
ORD_00261,CUST_0634,REST_097,2026-03-14 02:09:16,216.92,5,Heavy Rain,Low,Delivered,13.0
ORD_00262,CUST_0236,REST_001,2026-05-18 15:30:51,383.21,4,Clear,Medium,Delivered,17.0
ORD_00263,CUST_0427,REST_013,2026-05-22 06:08:50,185.19,6,Cloudy,High,Delivered,15.0
ORD_00264,CUST_0116,REST_027,2026-03-08 04:06:49,203.62,5,Clear,Medium,Delivered,24.0
ORD_00265,CUST_0163,REST_070,2026-01-04 00:12:46,347.44,6,Clear,Medium,Delivered,17.0
ORD_00266,CUST_0226,REST_059,2026-03-25 06:39:50,100.0,4,Clear,Low,Cancelled,33.0
ORD_00267,CUST_0230,REST_006,2026-01-21 00:52:06,241.31,5,Rain,Medium,Delivered,25.0
ORD_00268,CUST_0182,REST_097,2026-02-19 09:18:56,180.12,5,Clear,Medium,Delivered,14.0
ORD_00269,CUST_0249,REST_094,2026-01-16 10:01:43,247.48,6,Cloudy,Low,Delivered,20.0
ORD_00270,CUST_0318,REST_099,2026-05-23 08:51:10,138.95,2,Cloudy,Medium,Delivered,25.0
ORD_00271,CUST_0965,REST_023,2026-01-29 17:53:07,115.6,6,Heavy Rain,Medium,Delivered,39.0
ORD_00272,CUST_0210,REST_010,2026-05-25 09:41:40,195.84,6,Cloudy,Medium,Delivered,27.0
ORD_00273,CUST_0656,REST_051,2026-06-28 17:50:53,449.01,6,Clear,Medium,Delivered,19.0
ORD_00274,CUST_0392,REST_019,2026-05-26 11:45:25,291.05,4,Clear,High,Delivered,23.0
ORD_00275,CUST_0857,REST_051,2026-06-04 18:26:58,137.11,3,Clear,Medium,Delivered,21.0
ORD_00276,CUST_0096,REST_092,2026-04-24 13:57:08,100.0,6,Rain,Medium,Delivered,21.0
ORD_00277,CUST_0894,REST_087,2026-06-12 01:43:21,100.0,5,Cloudy,High,Delivered,8.0
ORD_00278,CUST_0858,REST_068,2026-04-28 19:06:24,373.85,1,Cloudy,High,Delivered,26.0
ORD_00279,CUST_0756,REST_084,2026-05-19 08:20:18,107.2,2,Clear,Medium,Delivered,24.0
ORD_00280,CUST_0086,REST_083,2026-06-08 06:41:22,151.56,6,Rain,Low,Delivered,16.0
ORD_00281,CUST_0415,REST_042,2026-04-08 01:04:00,374.9,6,Cloudy,High,Delivered,32.0
ORD_00282,CUST_0394,REST_091,2026-06-30 13:14:04,100.0,2,Heavy Rain,Low,Delivered,10.0
ORD_00283,CUST_0696,REST_057,2026-05-01 14:19:02,411.89,6,Cloudy,High,Delivered,22.0
ORD_00284,CUST_0633,REST_098,2026-02-07 21:31:12,157.67,5,Clear,Low,Delivered,21.0
ORD_00285,CUST_0844,REST_068,2026-01-24 08:40:22,100.0,3,Clear,High,Delivered,28.0
ORD_00286,CUST_0501,REST_038,2026-05-02 19:08:35,158.22,6,Clear,Medium,Delivered,30.0
ORD_00287,CUST_0604,REST_062,2026-01-21 08:39:04,121.82,2,Cloudy,High,Delivered,21.0
ORD_00288,CUST_0582,REST_007,2026-01-10 11:27:18,231.01,6,Cloudy,Medium,Delivered,19.0
ORD_00289,CUST_0916,REST_071,2026-06-20 08:58:46,126.92,4,Clear,High,Delivered,23.0
ORD_00290,CUST_0133,REST_050,2026-03-12 20:10:32,100.0,5,Clear,Low,Delivered,21.0
ORD_00291,CUST_0791,REST_052,2026-05-26 11:41:45,160.56,5,Clear,Low,Delivered,30.0
ORD_00292,CUST_0649,REST_026,2026-05-10 22:49:41,100.0,3,Rain,Low,Delivered,36.0
ORD_00293,CUST_0314,REST_026,2026-05-07 16:51:33,202.83,4,Clear,High,Delivered,41.0
ORD_00294,CUST_0699,REST_019,2026-05-23 00:33:52,100.0,4,Clear,Medium,Delivered,25.0
ORD_00295,CUST_0221,REST_009,2026-01-28 15:46:20,138.6,3,Clear,Medium,Delivered,21.0
ORD_00296,CUST_0976,REST_061,2026-05-10 04:21:31,200.42,1,Clear,Medium,Delivered,40.0
ORD_00297,CUST_0438,REST_020,2026-01-23 06:53:55,161.28,6,Cloudy,High,Delivered,15.0
ORD_00298,CUST_0046,REST_050,2026-01-23 22:06:53,208.04,4,Rain,Medium,Delivered,29.0
ORD_00299,CUST_0790,REST_080,2026-05-31 12:57:43,263.53,1,Clear,Medium,Delivered,30.0
ORD_00300,CUST_0192,REST_081,2026-02-19 13:48:47,100.0,1,Cloudy,Medium,Delivered,23.0
ORD_00301,CUST_0520,REST_022,2026-06-22 07:17:56,174.96,5,Clear,High,Delivered,24.0
ORD_00302,CUST_0379,REST_013,2026-03-14 13:37:34,100.0,6,Heavy Rain,Low,Delivered,13.0
ORD_00303,CUST_0788,REST_012,2026-05-28 13:01:24,207.69,5,Clear,Low,Delivered,21.0
ORD_00304,CUST_0691,REST_010,2026-04-20 16:58:20,153.63,2,Clear,Low,Delivered,28.0
ORD_00305,CUST_0334,REST_065,2026-02-05 22:21:30,105.54,5,Cloudy,Medium,Delivered,22.0
ORD_00306,CUST_0039,REST_096,2026-05-29 14:15:35,215.65,4,Clear,Medium,Delivered,25.0
ORD_00307,CUST_0293,REST_030,2026-05-08 14:31:03,345.5,4,Clear,Medium,Delivered,21.0
ORD_00308,CUST_0690,REST_008,2026-06-20 23:06:08,139.52,6,Cloudy,High,Cancelled,26.0
ORD_00309,CUST_0162,REST_021,2026-03-18 21:55:40,107.81,1,Cloudy,Medium,Delivered,21.0
ORD_00310,CUST_0331,REST_022,2026-04-28 22:30:28,198.49,4,Clear,High,Delivered,19.0
ORD_00311,CUST_0886,REST_018,2026-02-18 02:10:35,100.0,5,Cloudy,Medium,Delivered,34.0
ORD_00312,CUST_0104,REST_066,2026-05-19 07:06:28,126.06,5,Cloudy,Low,Delivered,33.0
ORD_00313,CUST_0161,REST_048,2026-04-07 17:01:27,355.07,6,Cloudy,Medium,Delivered,36.0
ORD_00314,CUST_0799,REST_044,2026-02-22 08:24:48,187.58,5,Cloudy,High,Delivered,18.0
ORD_00315,CUST_0635,REST_009,2026-02-13 10:33:26,100.0,3,Cloudy,Low,Delivered,26.0
ORD_00316,CUST_0054,REST_067,2026-05-02 07:14:30,100.0,6,Clear,Medium,Delivered,10.0
ORD_00317,CUST_0940,REST_054,2026-01-12 03:33:28,198.17,6,Clear,Low,Delivered,22.0
ORD_00318,CUST_0034,REST_026,2026-06-09 18:42:09,291.29,4,Clear,Medium,Delivered,39.0
ORD_00319,CUST_0242,REST_085,2026-06-15 09:34:54,100.0,6,Clear,Medium,Delivered,15.0
ORD_00320,CUST_0967,REST_094,2026-01-14 03:26:23,232.14,2,Rain,High,Delivered,23.0
ORD_00321,CUST_0890,REST_092,2026-05-22 09:13:22,376.79,4,Clear,Medium,Delivered,27.0
ORD_00322,CUST_0113,REST_100,2026-04-16 16:16:51,512.0,4,Clear,Medium,Delivered,30.0
ORD_00323,CUST_0318,REST_026,2026-06-20 11:03:12,217.49,3,Clear,High,Delivered,40.0
ORD_00324,CUST_0023,REST_034,2026-06-29 04:22:54,239.55,4,Clear,Medium,Delivered,12.0
ORD_00325,CUST_0558,REST_008,2026-06-01 12:54:30,100.0,1,Cloudy,High,Delivered,25.0
ORD_00326,CUST_0824,REST_010,2026-03-01 03:21:01,575.28,5,Clear,Medium,Delivered,32.0
ORD_00327,CUST_0647,REST_048,2026-01-13 05:48:41,132.09,5,Cloudy,High,Delivered,36.0
ORD_00328,CUST_0118,REST_055,2026-06-14 20:45:54,108.48,6,Clear,High,Delivered,44.0
ORD_00329,CUST_0985,REST_054,2026-04-08 07:13:54,157.53,3,Rain,High,Delivered,23.0
ORD_00330,CUST_0701,REST_078,2026-05-17 13:34:42,416.31,5,Heavy Rain,Low,Delivered,40.0
ORD_00331,CUST_0643,REST_040,2026-05-08 17:02:47,610.59,1,Cloudy,Medium,Delivered,26.0
ORD_00332,CUST_0934,REST_015,2026-04-20 23:05:44,194.22,3,Rain,Medium,Delivered,34.0
ORD_00333,CUST_0212,REST_081,2026-06-20 13:43:37,313.86,2,Cloudy,Medium,Delivered,28.0
ORD_00334,CUST_0418,REST_018,2026-03-14 18:55:56,185.63,5,Rain,Medium,Delivered,32.0
ORD_00335,CUST_0113,REST_096,2026-05-17 08:14:37,102.43,4,Rain,Low,Delivered,27.0
ORD_00336,CUST_0044,REST_023,2026-05-23 03:46:57,408.38,1,Heavy Rain,Low,Delivered,39.0
ORD_00337,CUST_0128,REST_062,2026-02-23 00:04:09,128.74,1,Cloudy,Medium,Cancelled,15.0
ORD_00338,CUST_0876,REST_046,2026-05-19 18:27:58,421.8,5,Rain,High,Cancelled,14.0
ORD_00339,CUST_0158,REST_087,2026-04-14 23:42:17,370.26,6,Cloudy,High,Delivered,12.0
ORD_00340,CUST_0785,REST_099,2026-01-01 14:21:52,254.1,2,Clear,Low,Delivered,31.0
ORD_00341,CUST_0827,REST_039,2026-05-31 18:58:37,495.68,4,Clear,High,Delivered,29.0
ORD_00342,CUST_0394,REST_015,2026-01-12 06:54:48,618.81,2,Rain,Low,Delivered,34.0
ORD_00343,CUST_0867,REST_053,2026-05-22 01:45:09,164.62,2,Clear,Medium,Delivered,18.0
ORD_00344,CUST_0852,REST_088,2026-02-22 08:52:13,116.18,5,Cloudy,Low,Delivered,39.0
ORD_00345,CUST_0512,REST_064,2026-02-19 21:06:22,100.0,4,Clear,High,Delivered,9.0
ORD_00346,CUST_0914,REST_063,2026-06-01 12:43:04,623.02,5,Clear,Medium,Cancelled,19.0
ORD_00347,CUST_0045,REST_092,2026-04-04 00:52:21,142.33,5,Rain,Medium,Delivered,18.0
ORD_00348,CUST_0108,REST_080,2026-01-27 04:25:53,338.41,6,Rain,Medium,Delivered,26.0
ORD_00349,CUST_0219,REST_016,2026-05-11 17:58:24,120.58,1,Cloudy,Low,Delivered,23.0
ORD_00350,CUST_0443,REST_070,2026-02-13 15:48:13,422.44,6,Clear,Medium,Delivered,13.0
ORD_00351,CUST_0830,REST_066,2026-01-09 11:59:51,123.34,6,Clear,Medium,Delivered,31.0
ORD_00352,CUST_0315,REST_013,2026-06-25 04:40:34,100.0,5,Clear,Low,Delivered,15.0
ORD_00353,CUST_0177,REST_047,2026-01-16 04:39:44,161.63,6,Clear,High,Delivered,27.0
ORD_00354,CUST_0228,REST_009,2026-02-25 17:16:46,135.3,6,Clear,Medium,Delivered,24.0
ORD_00355,CUST_0703,REST_063,2026-02-08 12:32:47,251.63,3,Cloudy,Low,Delivered,16.0
ORD_00356,CUST_0983,REST_034,2026-06-21 06:28:23,176.22,4,Clear,Low,Delivered,17.0
ORD_00357,CUST_0672,REST_081,2026-03-30 08:03:07,256.02,1,Cloudy,Low,Delivered,28.0
ORD_00358,CUST_0906,REST_091,2026-01-16 23:51:12,154.46,4,Clear,Medium,Cancelled,11.0
ORD_00359,CUST_0267,REST_029,2026-06-04 01:43:03,125.74,1,Clear,Medium,Delivered,27.0
ORD_00360,CUST_0870,REST_037,2026-06-20 00:50:24,131.5,3,Clear,Low,Delivered,17.0
ORD_00361,CUST_0838,REST_043,2026-05-07 23:55:04,558.2,5,Heavy Rain,Medium,Delivered,21.0
ORD_00362,CUST_0379,REST_086,2026-03-28 08:43:41,205.17,1,Cloudy,Medium,Cancelled,40.0
ORD_00363,CUST_0489,REST_064,2026-01-04 17:11:04,100.0,1,Clear,Medium,Delivered,16.0
ORD_00364,CUST_0702,REST_024,2026-03-24 04:01:15,136.17,1,Cloudy,High,Delivered,36.0
ORD_00365,CUST_0687,REST_071,2026-05-31 08:44:12,191.19,3,Rain,Low,Delivered,24.0
ORD_00366,CUST_0290,REST_034,2026-02-01 01:56:40,500.18,4,Rain,Medium,Delivered,20.0
ORD_00367,CUST_0996,REST_048,2026-01-02 10:09:54,319.19,3,Cloudy,Medium,Delivered,35.0
ORD_00368,CUST_0357,REST_012,2026-04-07 09:41:55,109.19,1,Clear,Low,Delivered,21.0
ORD_00369,CUST_0657,REST_023,2026-04-23 15:19:16,685.46,6,Cloudy,Low,Delivered,36.0
ORD_00370,CUST_0744,REST_079,2026-03-01 01:13:25,178.19,1,Rain,Medium,Cancelled,26.0
ORD_00371,CUST_0872,REST_097,2026-02-26 23:59:20,359.78,6,Cloudy,High,Delivered,10.0
ORD_00372,CUST_0950,REST_013,2026-01-22 18:54:20,100.0,5,Rain,High,Delivered,16.0
ORD_00373,CUST_0204,REST_087,2026-03-24 09:29:46,100.0,3,Clear,Medium,Delivered,8.0
ORD_00374,CUST_0213,REST_096,2026-06-27 22:44:19,100.0,6,Clear,Medium,Delivered,31.0
ORD_00375,CUST_0552,REST_045,2026-04-24 06:23:09,100.0,3,Rain,Medium,Delivered,42.0
ORD_00376,CUST_0787,REST_099,2026-04-08 09:55:57,579.2,2,Cloudy,Low,Delivered,31.0
ORD_00377,CUST_0323,REST_065,2026-04-22 13:44:28,203.97,4,Clear,Low,Delivered,15.0
ORD_00378,CUST_0594,REST_047,2026-03-25 16:36:32,109.01,2,Clear,Medium,Delivered,30.0
ORD_00379,CUST_0181,REST_058,2026-01-29 03:47:13,232.51,6,Rain,Medium,Delivered,15.0
ORD_00380,CUST_0499,REST_005,2026-01-05 09:02:27,201.17,2,Clear,Low,Delivered,32.0
ORD_00381,CUST_0320,REST_077,2026-03-05 03:32:25,255.06,4,Clear,Low,Delivered,20.0
ORD_00382,CUST_0083,REST_005,2026-04-29 06:41:10,352.57,6,Clear,Low,Delivered,38.0
ORD_00383,CUST_0303,REST_060,2026-04-19 22:44:51,154.55,5,Rain,Medium,Delivered,22.0
ORD_00384,CUST_0262,REST_096,2026-03-07 08:59:59,111.73,5,Rain,Medium,Delivered,33.0
ORD_00385,CUST_0784,REST_021,2026-01-07 15:43:09,285.8,4,Cloudy,Low,Delivered,20.0
ORD_00386,CUST_0200,REST_024,2026-04-17 18:39:11,281.82,4,Cloudy,Low,Delivered,33.0
ORD_00387,CUST_0240,REST_018,2026-03-15 18:02:00,191.6,6,Clear,Low,Delivered,40.0
ORD_00388,CUST_0914,REST_021,2026-01-30 00:50:48,600.44,3,Clear,Low,Delivered,23.0
ORD_00389,CUST_0692,REST_054,2026-02-06 20:45:55,142.48,6,Rain,Medium,Delivered,24.0
ORD_00390,CUST_0944,REST_010,2026-02-19 16:04:44,110.51,3,Clear,Low,Delivered,32.0
ORD_00391,CUST_0683,REST_024,2026-01-08 06:23:58,228.14,3,Clear,Medium,Delivered,30.0
ORD_00392,CUST_0295,REST_085,2026-05-25 04:46:47,125.06,3,Cloudy,Medium,Delivered,18.0
ORD_00393,CUST_0512,REST_089,2026-04-06 15:36:37,238.06,6,Clear,Medium,Cancelled,17.0
ORD_00394,CUST_0689,REST_060,2026-01-14 00:55:28,114.65,1,Cloudy,Low,Cancelled,15.0
ORD_00395,CUST_0881,REST_057,2026-05-27 09:35:58,145.45,1,Cloudy,Low,Delivered,20.0
ORD_00396,CUST_0396,REST_023,2026-06-21 03:29:42,512.84,5,Cloudy,Low,Delivered,35.0
ORD_00397,CUST_0749,REST_022,2026-04-29 17:40:16,145.03,1,Clear,High,Delivered,22.0
ORD_00398,CUST_0138,REST_068,2026-03-06 11:54:26,116.82,1,Clear,High,Delivered,23.0
ORD_00399,CUST_0839,REST_034,2026-03-07 22:42:47,345.11,3,Cloudy,Low,Delivered,13.0
ORD_00400,CUST_0878,REST_070,2026-05-09 11:38:38,101.69,3,Heavy Rain,Medium,Delivered,15.0
ORD_00401,CUST_0823,REST_028,2026-04-17 18:02:42,123.83,4,Clear,Low,Delivered,26.0
ORD_00402,CUST_0129,REST_095,2026-03-02 02:43:12,248.91,3,Heavy Rain,Low,Delivered,27.0
ORD_00403,CUST_0049,REST_099,2026-03-25 20:57:36,303.73,6,Cloudy,Medium,Delivered,25.0
ORD_00404,CUST_0676,REST_039,2026-05-15 07:29:42,354.7,4,Rain,Low,Delivered,27.0
ORD_00405,CUST_0789,REST_042,2026-01-31 12:30:23,120.18,4,Clear,Medium,Delivered,32.0
ORD_00406,CUST_0293,REST_023,2026-04-24 05:14:08,251.59,1,Clear,Medium,Delivered,33.0
ORD_00407,CUST_0628,REST_070,2026-04-13 06:43:59,140.28,3,Clear,Medium,Delivered,16.0
ORD_00408,CUST_0536,REST_080,2026-04-28 02:23:17,129.92,1,Clear,High,Delivered,33.0
ORD_00409,CUST_0311,REST_002,2026-04-12 17:05:33,351.34,3,Heavy Rain,High,Delivered,33.0
ORD_00410,CUST_0537,REST_024,2026-03-05 10:49:25,133.99,1,Clear,High,Delivered,29.0
ORD_00411,CUST_0903,REST_017,2026-05-06 02:07:41,211.24,1,Cloudy,Medium,Delivered,15.0
ORD_00412,CUST_0639,REST_065,2026-06-29 02:05:55,197.47,1,Clear,Low,Delivered,20.0
ORD_00413,CUST_0234,REST_070,2026-04-23 06:36:06,100.59,6,Cloudy,Medium,Delivered,17.0
ORD_00414,CUST_0209,REST_069,2026-05-09 20:01:58,308.39,5,Clear,High,Cancelled,30.0
ORD_00415,CUST_0605,REST_060,2026-06-06 02:49:15,246.7,1,Clear,Medium,Delivered,21.0
ORD_00416,CUST_0094,REST_050,2026-04-08 06:21:12,100.0,2,Clear,High,Delivered,29.0
ORD_00417,CUST_0327,REST_093,2026-03-04 13:24:27,211.15,2,Rain,Low,Delivered,25.0
ORD_00418,CUST_0225,REST_012,2026-02-14 01:25:08,118.49,2,Clear,Low,Delivered,15.0
ORD_00419,CUST_0967,REST_047,2026-03-25 02:41:13,331.42,6,Clear,Low,Cancelled,25.0
ORD_00420,CUST_0890,REST_067,2026-06-08 06:49:06,100.0,4,Clear,Medium,Delivered,14.0
ORD_00421,CUST_0792,REST_065,2026-04-15 17:27:18,149.0,1,Heavy Rain,High,Delivered,16.0
ORD_00422,CUST_0011,REST_027,2026-04-18 23:08:35,221.21,2,Cloudy,Medium,Delivered,32.0
ORD_00423,CUST_0329,REST_048,2026-06-18 17:02:43,186.77,6,Cloudy,High,Delivered,32.0
ORD_00424,CUST_0012,REST_088,2026-02-27 22:23:24,275.79,4,Cloudy,Medium,Delivered,29.0
ORD_00425,CUST_0035,REST_062,2026-01-17 01:32:59,100.0,2,Clear,Medium,Delivered,23.0
ORD_00426,CUST_0447,REST_044,2026-04-15 10:58:08,449.69,3,Cloudy,High,Delivered,26.0
ORD_00427,CUST_0452,REST_019,2026-01-17 06:54:56,241.97,5,Clear,Low,Delivered,21.0
ORD_00428,CUST_0740,REST_059,2026-02-01 13:28:41,382.93,1,Clear,High,Delivered,40.0
ORD_00429,CUST_0220,REST_008,2026-04-22 02:45:02,293.19,5,Cloudy,Low,Delivered,24.0
ORD_00430,CUST_0441,REST_055,2026-03-05 00:28:49,180.12,5,Cloudy,Low,Delivered,43.0
ORD_00431,CUST_0653,REST_047,2026-04-13 12:51:19,100.0,3,Clear,Medium,Delivered,32.0
ORD_00432,CUST_0535,REST_002,2026-06-19 23:17:41,132.96,3,Clear,High,Delivered,41.0
ORD_00433,CUST_0595,REST_094,2026-04-18 08:22:45,434.53,3,Rain,Medium,Cancelled,24.0
ORD_00434,CUST_0229,REST_094,2026-06-26 22:37:13,388.38,4,Cloudy,Medium,Delivered,23.0
ORD_00435,CUST_0935,REST_039,2026-06-21 16:22:49,128.92,2,Clear,High,Delivered,25.0
ORD_00436,CUST_0344,REST_045,2026-04-01 11:16:24,100.0,1,Clear,Low,Delivered,41.0
ORD_00437,CUST_0080,REST_032,2026-01-16 20:50:28,161.26,3,Rain,High,Cancelled,24.0
ORD_00438,CUST_0353,REST_065,2026-01-06 06:47:15,154.74,6,Rain,Medium,Delivered,16.0
ORD_00439,CUST_0396,REST_038,2026-04-01 16:50:06,158.0,1,Heavy Rain,Low,Delivered,36.0
ORD_00440,CUST_0290,REST_077,2026-03-20 21:34:34,242.43,1,Clear,Medium,Delivered,13.0
ORD_00441,CUST_0455,REST_011,2026-01-07 05:32:39,293.51,1,Clear,Low,Delivered,16.0
ORD_00442,CUST_0843,REST_010,2026-04-06 01:06:21,312.52,3,Clear,Low,Delivered,27.0
ORD_00443,CUST_0671,REST_059,2026-05-06 16:09:04,231.63,3,Cloudy,Low,Delivered,39.0
ORD_00444,CUST_0989,REST_090,2026-06-01 17:28:38,100.0,2,Clear,Low,Delivered,36.0
ORD_00445,CUST_0128,REST_055,2026-02-07 03:08:56,150.26,3,Clear,Medium,Delivered,40.0
ORD_00446,CUST_0702,REST_020,2026-06-26 22:00:23,643.71,3,Clear,Medium,Delivered,25.0
ORD_00447,CUST_0909,REST_081,2026-05-02 14:01:58,222.7,1,Cloudy,Medium,Delivered,28.0
ORD_00448,CUST_0543,REST_017,2026-04-05 09:59:11,221.92,2,Clear,Medium,Delivered,16.0
ORD_00449,CUST_0898,REST_068,2026-06-20 22:16:18,220.9,5,Cloudy,High,Delivered,23.0
ORD_00450,CUST_0359,REST_005,2026-02-26 17:53:05,227.8,3,Rain,Low,Delivered,31.0
ORD_00451,CUST_0527,REST_060,2026-03-20 20:26:54,100.0,6,Cloudy,Medium,Delivered,24.0
ORD_00452,CUST_0313,REST_023,2026-04-14 09:19:30,158.9,3,Clear,Low,Cancelled,35.0
ORD_00453,CUST_0075,REST_046,2026-05-29 09:40:51,177.53,5,Heavy Rain,Medium,Delivered,15.0
ORD_00454,CUST_0546,REST_052,2026-02-28 14:42:59,366.8,1,Clear,Medium,Delivered,29.0
ORD_00455,CUST_0871,REST_010,2026-03-10 02:07:23,186.09,2,Clear,High,Delivered,30.0
ORD_00456,CUST_0196,REST_046,2026-05-18 05:37:42,100.0,1,Heavy Rain,High,Delivered,23.0
ORD_00457,CUST_0843,REST_028,2026-05-28 01:18:35,229.65,4,Clear,Medium,Delivered,22.0
ORD_00458,CUST_0029,REST_097,2026-06-18 15:42:59,116.5,3,Cloudy,Low,Delivered,15.0
ORD_00459,CUST_0706,REST_043,2026-01-12 08:50:07,100.0,6,Clear,Low,Delivered,18.0
ORD_00460,CUST_0016,REST_026,2026-04-25 00:41:45,114.57,4,Cloudy,High,Delivered,40.0
ORD_00461,CUST_0423,REST_055,2026-05-21 08:53:25,244.3,3,Cloudy,Medium,Delivered,37.0
ORD_00462,CUST_0589,REST_048,2026-06-18 04:02:00,362.24,4,Clear,High,Delivered,37.0
ORD_00463,CUST_0805,REST_029,2026-06-01 09:32:13,236.42,5,Cloudy,Medium,Delivered,26.0
ORD_00464,CUST_0593,REST_027,2026-06-12 07:40:37,256.62,3,Rain,High,Delivered,28.0
ORD_00465,CUST_0405,REST_018,2026-02-08 10:37:33,235.14,6,Clear,High,Delivered,39.0
ORD_00466,CUST_0940,REST_060,2026-06-29 23:01:54,191.66,3,Clear,Medium,Delivered,24.0
ORD_00467,CUST_0636,REST_074,2026-02-28 19:28:48,265.95,4,Clear,Low,Delivered,7.0
ORD_00468,CUST_0531,REST_069,2026-03-24 23:31:54,100.0,2,Rain,Medium,Delivered,24.0
ORD_00469,CUST_0967,REST_074,2026-04-03 00:28:57,192.69,4,Cloudy,High,Cancelled,13.0
ORD_00470,CUST_0614,REST_021,2026-01-10 00:21:13,102.03,3,Rain,High,Delivered,21.0
ORD_00471,CUST_0904,REST_024,2026-06-30 21:37:00,343.64,3,Clear,Low,Delivered,30.0
ORD_00472,CUST_0077,REST_003,2026-01-06 09:35:48,167.18,2,Clear,Medium,Delivered,12.0
ORD_00473,CUST_0229,REST_095,2026-05-06 05:45:03,184.38,1,Clear,High,Delivered,25.0
ORD_00474,CUST_0962,REST_062,2026-02-22 07:10:33,100.0,2,Clear,Medium,Delivered,23.0
ORD_00475,CUST_0297,REST_002,2026-05-19 22:57:45,317.11,1,Cloudy,High,Delivered,34.0
ORD_00476,CUST_0510,REST_066,2026-05-05 21:04:02,255.96,6,Heavy Rain,High,Delivered,24.0
ORD_00477,CUST_0715,REST_042,2026-03-12 00:27:35,246.24,3,Clear,High,Delivered,29.0
ORD_00478,CUST_0984,REST_034,2026-01-31 01:07:37,115.91,5,Heavy Rain,Low,Delivered,17.0
ORD_00479,CUST_0966,REST_042,2026-05-16 22:43:26,118.45,5,Clear,Low,Delivered,29.0
ORD_00480,CUST_0573,REST_020,2026-05-19 12:39:44,204.99,4,Rain,Low,Delivered,23.0
ORD_00481,CUST_0538,REST_097,2026-01-02 09:20:26,123.72,2,Clear,High,Delivered,17.0
ORD_00482,CUST_0583,REST_068,2026-03-17 12:41:53,230.26,2,Rain,Medium,Delivered,26.0
ORD_00483,CUST_0615,REST_045,2026-03-03 07:06:26,100.0,5,Clear,Low,Delivered,33.0
ORD_00484,CUST_0979,REST_075,2026-04-06 09:06:26,138.64,1,Rain,Medium,Delivered,13.0
ORD_00485,CUST_0326,REST_042,2026-03-03 14:55:07,486.98,2,Clear,Medium,Delivered,28.0
ORD_00486,CUST_0363,REST_047,2026-01-06 03:58:15,230.84,1,Clear,High,Delivered,24.0
ORD_00487,CUST_0669,REST_005,2026-05-10 05:42:28,198.69,1,Clear,Medium,Delivered,35.0
ORD_00488,CUST_0875,REST_089,2026-05-21 01:19:19,540.16,1,Clear,Medium,Delivered,26.0
ORD_00489,CUST_0359,REST_049,2026-06-03 13:55:38,100.0,1,Cloudy,Low,Delivered,33.0
ORD_00490,CUST_0706,REST_037,2026-06-27 08:39:11,115.77,4,Heavy Rain,High,Delivered,21.0
ORD_00491,CUST_0787,REST_034,2026-06-04 08:43:09,145.38,4,Cloudy,Low,Delivered,14.0
ORD_00492,CUST_0324,REST_073,2026-02-07 08:59:58,290.64,5,Cloudy,Medium,Delivered,38.0
ORD_00493,CUST_0698,REST_070,2026-02-03 03:58:50,293.42,4,Clear,Low,Delivered,15.0
ORD_00494,CUST_0326,REST_018,2026-01-13 16:02:06,112.58,6,Cloudy,Low,Delivered,41.0
ORD_00495,CUST_0625,REST_078,2026-02-14 15:20:11,313.84,2,Clear,Low,Delivered,31.0
ORD_00496,CUST_0825,REST_019,2026-01-28 11:52:01,145.21,6,Rain,Medium,Cancelled,23.0
ORD_00497,CUST_0165,REST_078,2026-04-13 19:14:34,352.98,4,Clear,Medium,Cancelled,33.0
ORD_00498,CUST_0573,REST_040,2026-03-02 04:08:51,102.72,2,Cloudy,Low,Cancelled,26.0
ORD_00499,CUST_0604,REST_017,2026-03-24 11:44:40,169.39,2,Clear,Low,Delivered,19.0
ORD_00500,CUST_0798,REST_060,2026-02-19 11:13:35,138.44,1,Clear,High,Delivered,15.0
ORD_00501,CUST_0455,REST_099,2026-01-26 21:44:35,324.02,5,Clear,Low,Delivered,35.0
ORD_00502,CUST_0969,REST_093,2026-03-17 03:52:36,135.97,1,Clear,Low,Delivered,16.0
ORD_00503,CUST_0153,REST_042,2026-02-15 10:21:40,177.09,1,Clear,Medium,Cancelled,31.0
ORD_00504,CUST_0737,REST_081,2026-03-17 21:24:09,239.55,6,Clear,High,Delivered,24.0
ORD_00505,CUST_0127,REST_072,2026-03-01 15:21:43,244.67,4,Rain,Low,Delivered,24.0
